date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-19,MS,Sidrolândia,city,1,0,False,57665,5007901,1.73415,
2020-03-19,MS,,state,9,0,False,2778986,50,0.32386,
2020-03-19,PB,João Pessoa,city,1,0,False,809015,2507507,0.12361,
2020-03-19,PB,,state,1,0,False,4018127,25,0.02489,
2020-03-19,PE,,state,28,0,False,9557071,26,0.29298,
2020-03-19,PI,Teresina,city,3,0,False,864845,2211001,0.34688,
2020-03-19,PI,,state,3,0,False,3273227,22,0.09165,
2020-03-19,PR,Campo Largo,city,1,0,False,132002,4104204,0.75756,
2020-03-19,PR,Cianorte,city,2,0,False,82620,4105508,2.42072,
2020-03-19,PR,Curitiba,city,17,0,False,1933105,4106902,0.87941,
2020-03-19,PR,Foz do Iguaçu,city,1,0,False,258532,4108304,0.3868,
2020-03-19,PR,Londrina,city,1,0,False,569733,4113700,0.17552,
2020-03-19,PR,Maringá,city,1,0,False,423666,4115200,0.23603,
2020-03-19,PR,,state,23,0,False,11433957,41,0.20116,
2020-03-19,RJ,Barra Mansa,city,1,0,False,184412,3300407,0.54226,
2020-03-19,RJ,Guapimirim,city,1,0,False,60517,3301850,1.65243,
2020-03-19,RJ,Miguel Pereira,city,1,1,False,25538,3302908,3.91573,1.0
2020-03-19,RJ,Niterói,city,7,1,False,513584,3303302,1.36297,0.1429
2020-03-19,RJ,Rio de Janeiro,city,56,0,False,6718903,3304557,0.83347,
2020-03-19,RJ,,state,66,2,False,17264943,33,0.38228,0.0303
2020-03-19,RS,Alvorada,city,1,0,False,210305,4300604,0.4755,
2020-03-19,RS,Bagé,city,2,0,False,121143,4301602,1.65094,
2020-03-19,RS,Campo Bom,city,2,0,False,66712,4303905,2.99796,
2020-03-19,RS,Caxias do Sul,city,2,0,False,510906,4305108,0.39146,
2020-03-19,RS,Erechim,city,1,0,False,105862,4307005,0.94463,
2020-03-19,RS,Farroupilha,city,1,0,False,72331,4307906,1.38253,
2020-03-19,RS,Porto Alegre,city,20,0,False,1483771,4314902,1.34792,
2020-03-19,RS,Sapiranga,city,1,0,False,81734,4319901,1.22348,
2020-03-19,RS,Taquara,city,1,0,False,57466,4321204,1.74016,
2020-03-19,RS,,state,31,0,False,11377239,43,0.27247,
2020-03-19,SC,Balneário Camboriú,city,4,0,False,142295,4202008,2.81106,
2020-03-19,SC,Braço do Norte,city,4,0,False,33450,4202800,11.95815,
2020-03-19,SC,Florianópolis,city,6,0,False,500973,4205407,1.19767,
2020-03-19,SC,Joinville,city,2,0,False,590466,4209102,0.33872,
2020-03-19,SC,Rancho Queimado,city,2,0,False,2878,4214300,69.4927,
2020-03-19,SC,São José,city,1,0,False,246586,4216602,0.40554,
2020-03-19,SC,Tubarão,city,2,0,False,105686,4218707,1.8924,
2020-03-19,SC,,state,21,0,False,7164788,42,0.2931,
2020-03-19,SP,Barueri,city,1,0,False,274182,3505708,0.36472,
2020-03-19,SP,Campinas,city,1,0,False,1204073,3509502,0.08305,
2020-03-19,SP,Carapicuíba,city,2,0,False,400927,3510609,0.49884,
2020-03-19,SP,Cotia,city,2,0,False,249210,3513009,0.80254,
2020-03-19,SP,Ferraz de Vasconcelos,city,1,0,False,194276,3515707,0.51473,
2020-03-19,SP,Guarulhos,city,1,0,False,1379182,3518800,0.07251,
2020-03-19,SP,Importados,city,4,0,False,,,,
2020-03-19,SP,Jaguariúna,city,1,0,False,57488,3524709,1.73949,
2020-03-19,SP,Mauá,city,1,0,False,472912,3529401,0.21146,
2020-03-19,SP,Santana de Parnaíba,city,1,0,False,139447,3547304,0.71712,
2020-03-19,SP,Santo André,city,2,0,False,718773,3547809,0.27825,
2020-03-19,SP,São Bernardo do Campo,city,3,0,False,838936,3548708,0.3576,
2020-03-19,SP,São Caetano do Sul,city,1,0,False,161127,3548807,0.62063,
2020-03-19,SP,São José do Rio Preto,city,1,0,False,460671,3549805,0.21707,
2020-03-19,SP,São Paulo,city,259,5,False,12252023,3550308,2.11394,0.0193
2020-03-19,SP,Suzano,city,1,0,False,297637,3552502,0.33598,
2020-03-19,SP,Taubaté,city,1,0,False,314924,3554102,0.31754,
2020-03-19,SP,Vargem Grande Paulista,city,1,0,True,52597,3556453,1.90125,
2020-03-19,SP,,state,286,5,False,45919049,35,0.62284,0.0175
2020-03-18,AC,Rio Branco,city,3,0,False,407319,1200401,0.73652,
2020-03-18,AC,,state,3,0,False,881935,12,0.34016,
2020-03-18,AL,Maceió,city,1,0,False,1018948,2704302,0.09814,
2020-03-18,AL,,state,1,0,False,3337357,27,0.02996,
2020-03-18,AM,Manaus,city,2,0,False,2182763,1302603,0.09163,
2020-03-18,AM,,state,2,0,False,4144597,13,0.04826,
2020-03-18,BA,Feira de Santana,city,5,0,False,614872,2910800,0.81318,
2020-03-18,BA,Porto Seguro,city,4,0,False,148686,2925303,2.69023,
2020-03-18,BA,Prado,city,1,0,False,28174,2925501,3.54937,
2020-03-18,BA,Salvador,city,17,0,False,2872347,2927408,0.59185,
2020-03-18,BA,,state,27,0,False,14873064,29,0.18154,
2020-03-18,CE,Aquiraz,city,1,0,False,80271,2301000,1.24578,
2020-03-18,CE,Fortaleza,city,17,0,False,2669342,2304400,0.63686,
2020-03-18,CE,Importados,city,0,1,False,,,,
2020-03-18,CE,Sobral,city,1,0,False,208935,2312908,0.47862,
2020-03-18,CE,,state,20,0,False,9132078,23,0.21901,
2020-03-18,DF,Brasília,city,34,0,False,3015268,5300108,1.12759,
2020-03-18,DF,,state,34,0,False,3015268,53,1.12759,
2020-03-18,ES,,state,11,0,False,4018650,32,0.27372,
2020-03-18,GO,Anápolis,city,2,0,False,386923,5201108,0.5169,
2020-03-18,GO,Aparecida de Goiânia,city,1,0,False,578179,5201405,0.17296,
2020-03-18,GO,Goiânia,city,5,0,False,1516113,5208707,0.32979,
2020-03-18,GO,Jataí,city,1,0,False,100882,5211909,0.99126,
2020-03-18,GO,Rio Verde,city,3,0,False,235647,5218805,1.27309,
2020-03-18,GO,,state,12,0,False,7018354,52,0.17098,
2020-03-18,MG,Belo Horizonte,city,10,0,False,2512070,3106200,0.39808,
2020-03-18,MG,Coronel Fabriciano,city,1,0,False,109855,3119401,0.91029,
2020-03-18,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-18,MG,Ipatinga,city,1,0,False,263410,3131307,0.37964,
2020-03-18,MG,Juiz de Fora,city,2,0,False,568873,3136702,0.35157,
2020-03-18,MG,Nova Lima,city,1,0,False,94889,3144805,1.05386,
2020-03-18,MG,Patrocínio,city,1,0,False,90757,3148103,1.10184,
2020-03-18,MG,Sete Lagoas,city,1,0,False,239639,3167202,0.41729,
2020-03-18,MG,Uberlândia,city,1,0,False,691305,3170206,0.14465,
2020-03-18,MG,,state,19,0,False,21168791,31,0.08975,
2020-03-18,MS,Campo Grande,city,7,0,False,895982,5002704,0.78127,
2020-03-18,MS,,state,7,0,False,2778986,50,0.25189,
2020-03-18,PB,João Pessoa,city,1,0,False,809015,2507507,0.12361,
2020-03-18,PB,,state,1,0,False,4018127,25,0.02489,
2020-03-18,PE,Belo Jardim,city,1,0,False,76439,2601706,1.30823,
2020-03-18,PE,Importados,city,3,0,False,,,,
2020-03-18,PE,Jaboatão dos Guararapes,city,1,0,False,702298,2607901,0.14239,
2020-03-18,PE,Recife,city,14,0,False,1645727,2611606,0.85069,
2020-03-18,PE,,state,19,0,False,9557071,26,0.19881,
2020-03-18,PR,Campo Largo,city,1,0,False,132002,4104204,0.75756,
2020-03-18,PR,Cianorte,city,2,0,False,82620,4105508,2.42072,
2020-03-18,PR,Curitiba,city,8,0,False,1933105,4106902,0.41384,
2020-03-18,PR,Foz do Iguaçu,city,1,0,False,258532,4108304,0.3868,
2020-03-18,PR,Londrina,city,1,0,False,569733,4113700,0.17552,
2020-03-18,PR,Maringá,city,1,0,False,423666,4115200,0.23603,
2020-03-18,PR,,state,14,0,False,11433957,41,0.12244,
2020-03-18,RJ,Barra Mansa,city,1,0,False,184412,3300407,0.54226,
2020-03-18,RJ,Guapimirim,city,1,0,False,60517,3301850,1.65243,
2020-03-18,RJ,Niterói,city,6,0,False,513584,3303302,1.16826,
2020-03-18,RJ,Rio de Janeiro,city,55,0,False,6718903,3304557,0.81859,
2020-03-18,RJ,,state,63,0,False,17264943,33,0.3649,
2020-03-18,RN,Natal,city,1,0,False,884122,2408102,0.11311,
2020-03-18,RN,,state,1,0,False,3506853,24,0.02852,
2020-03-18,RS,Campo Bom,city,1,0,False,66712,4303905,1.49898,
2020-03-18,RS,Caxias do Sul,city,2,0,False,510906,4305108,0.39146,
2020-03-18,RS,Porto Alegre,city,15,0,False,1483771,4314902,1.01094,
2020-03-18,RS,Sapiranga,city,1,0,False,81734,4319901,1.22348,
2020-03-18,RS,,state,19,0,False,11377239,43,0.167,
2020-03-18,SC,Balneário Camboriú,city,2,0,False,142295,4202008,1.40553,
2020-03-18,SC,Braço do Norte,city,2,0,False,33450,4202800,5.97907,
2020-03-18,SC,Florianópolis,city,5,0,False,500973,4205407,0.99806,
2020-03-18,SC,Joinville,city,1,0,False,590466,4209102,0.16936,
2020-03-18,SC,Rancho Queimado,city,2,0,False,2878,4214300,69.4927,
2020-03-18,SC,Tubarão,city,2,0,False,105686,4218707,1.8924,
2020-03-18,SC,,state,14,0,False,7164788,42,0.1954,
2020-03-18,SE,Aracaju,city,5,0,False,657013,2800308,0.76102,
2020-03-18,SE,Propriá,city,1,0,False,29626,2805703,3.37541,
2020-03-18,SE,,state,6,0,False,2298696,28,0.26102,
2020-03-18,SP,Barueri,city,1,0,False,274182,3505708,0.36472,
2020-03-18,SP,Campinas,city,1,0,False,1204073,3509502,0.08305,
2020-03-18,SP,Cotia,city,1,0,False,249210,3513009,0.40127,
2020-03-18,SP,Ferraz de Vasconcelos,city,1,0,False,194276,3515707,0.51473,
2020-03-18,SP,Guarulhos,city,1,0,False,1379182,3518800,0.07251,
2020-03-18,SP,Jaguariúna,city,1,0,False,57488,3524709,1.73949,
2020-03-18,SP,Mauá,city,1,0,False,472912,3529401,0.21146,
2020-03-18,SP,Osasco,city,1,0,False,698418,3534401,0.14318,
2020-03-18,SP,Santana de Parnaíba,city,1,0,False,139447,3547304,0.71712,
2020-03-18,SP,Santo André,city,6,0,False,718773,3547809,0.83476,
2020-03-18,SP,São Bernardo do Campo,city,3,0,False,838936,3548708,0.3576,
2020-03-18,SP,São Caetano do Sul,city,6,0,False,161127,3548807,3.72377,
2020-03-18,SP,São José do Rio Preto,city,1,0,False,460671,3549805,0.21707,
2020-03-18,SP,São José dos Campos,city,1,0,False,721944,3549904,0.13851,
2020-03-18,SP,São Paulo,city,214,0,False,12252023,3550308,1.74665,
2020-03-18,SP,,state,240,3,False,45919049,35,0.52266,0.0125
2020-03-18,TO,Palmas,city,1,0,False,299127,1721000,0.33431,
2020-03-17,AC,Rio Branco,city,3,0,False,407319,1200401,0.73652,
2020-03-17,AC,,state,3,0,False,881935,12,0.34016,
2020-03-17,AL,Maceió,city,1,0,False,1018948,2704302,0.09814,
2020-03-17,AL,,state,1,0,False,3337357,27,0.02996,
2020-03-17,BA,Feira de Santana,city,5,0,False,614872,2910800,0.81318,
2020-03-17,BA,Porto Seguro,city,3,0,False,148686,2925303,2.01767,
2020-03-17,BA,Prado,city,1,0,False,28174,2925501,3.54937,
2020-03-17,BA,Salvador,city,5,0,False,2872347,2927408,0.17407,
2020-03-17,BA,,state,14,0,False,14873064,29,0.09413,
2020-03-17,CE,Aquiraz,city,1,0,False,80271,2301000,1.24578,
2020-03-17,CE,Fortaleza,city,9,0,False,2669342,2304400,0.33716,
2020-03-17,CE,Importados,city,1,0,False,,,,
2020-03-17,CE,,state,11,0,False,9132078,23,0.12045,
2020-03-17,ES,,state,8,0,False,4018650,32,0.19907,
2020-03-17,GO,Anápolis,city,2,0,False,386923,5201108,0.5169,
2020-03-17,GO,Goiânia,city,5,0,False,1516113,5208707,0.32979,
2020-03-17,GO,Rio Verde,city,3,0,False,235647,5218805,1.27309,
2020-03-17,GO,,state,10,0,False,7018354,52,0.14248,
2020-03-17,MG,Belo Horizonte,city,5,0,False,2512070,3106200,0.19904,
2020-03-17,MG,Coronel Fabriciano,city,1,0,False,109855,3119401,0.91029,
2020-03-17,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-17,MG,Ipatinga,city,1,0,False,263410,3131307,0.37964,
2020-03-17,MG,Juiz de Fora,city,2,0,False,568873,3136702,0.35157,
2020-03-17,MG,Nova Lima,city,1,0,False,94889,3144805,1.05386,
2020-03-17,MG,Patrocínio,city,1,0,False,90757,3148103,1.10184,
2020-03-17,MG,Sete Lagoas,city,1,0,False,239639,3167202,0.41729,
2020-03-17,MG,Uberlândia,city,1,0,False,691305,3170206,0.14465,
2020-03-17,MG,,state,14,0,False,21168791,31,0.06614,
2020-03-17,MS,Campo Grande,city,6,0,False,895982,5002704,0.66966,
2020-03-17,MS,,state,6,0,False,2778986,50,0.21591,
2020-03-17,PE,Belo Jardim,city,1,0,False,76439,2601706,1.30823,
2020-03-17,PE,Importados,city,2,0,False,,,,
2020-03-17,PE,Jaboatão dos Guararapes,city,2,0,False,702298,2607901,0.28478,
2020-03-17,PE,Recife,city,13,0,False,1645727,2611606,0.78992,
2020-03-17,PE,,state,18,0,False,9557071,26,0.18834,
2020-03-17,PR,Campo Largo,city,1,0,False,132002,4104204,0.75756,
2020-03-17,PR,Cianorte,city,2,0,False,82620,4105508,2.42072,
2020-03-17,PR,Curitiba,city,7,0,False,1933105,4106902,0.36211,
2020-03-17,PR,Londrina,city,1,0,False,569733,4113700,0.17552,
2020-03-17,PR,Pinhais,city,1,0,False,132157,4119152,0.75668,
2020-03-17,PR,,state,12,0,False,11433957,41,0.10495,
2020-03-17,SC,Braço do Norte,city,1,0,False,33450,4202800,2.98954,
2020-03-17,SC,Florianópolis,city,3,0,False,500973,4205407,0.59883,
2020-03-17,SC,Joinville,city,1,0,False,590466,4209102,0.16936,
2020-03-17,SC,Rancho Queimado,city,2,0,False,2878,4214300,69.4927,
2020-03-17,SC,,state,7,0,False,7164788,42,0.0977,
2020-03-17,SP,Carapicuíba,city,1,0,False,400927,3510609,0.24942,
2020-03-17,SP,Ferraz de Vasconcelos,city,1,0,False,194276,3515707,0.51473,
2020-03-17,SP,Guarulhos,city,1,0,False,1379182,3518800,0.07251,
2020-03-17,SP,Mauá,city,1,0,False,472912,3529401,0.21146,
2020-03-17,SP,Santana de Parnaíba,city,1,0,False,139447,3547304,0.71712,
2020-03-17,SP,Santo André,city,1,0,False,718773,3547809,0.13913,
2020-03-17,SP,São Bernardo do Campo,city,1,0,False,838936,3548708,0.1192,
2020-03-17,SP,São Caetano do Sul,city,1,0,False,161127,3548807,0.62063,
2020-03-17,SP,São Paulo,city,156,1,False,12252023,3550308,1.27326,0.0064
2020-03-17,SP,,state,164,1,False,45919049,35,0.35715,0.0061
2020-03-16,AL,Maceió,city,1,0,False,1018948,2704302,0.09814,
2020-03-16,AL,,state,1,0,False,3337357,27,0.02996,
2020-03-16,BA,Feira de Santana,city,5,0,False,614872,2910800,0.81318,
2020-03-16,BA,Porto Seguro,city,1,0,False,148686,2925303,0.67256,
2020-03-16,BA,Salvador,city,4,0,False,2872347,2927408,0.13926,
2020-03-16,BA,,state,10,0,False,14873064,29,0.06724,
2020-03-16,CE,Aquiraz,city,1,0,False,80271,2301000,1.24578,
2020-03-16,CE,Fortaleza,city,8,0,False,2669342,2304400,0.2997,
2020-03-16,CE,,state,9,0,False,9132078,23,0.09855,
2020-03-16,DF,Brasília,city,19,0,False,3015268,5300108,0.63013,
2020-03-16,DF,,state,19,0,False,3015268,53,0.63013,
2020-03-16,ES,,state,8,0,False,4018650,32,0.19907,
2020-03-16,GO,Anápolis,city,2,0,False,386923,5201108,0.5169,
2020-03-16,GO,Goiânia,city,5,0,False,1516113,5208707,0.32979,
2020-03-16,GO,Rio Verde,city,2,0,False,235647,5218805,0.84873,
2020-03-16,GO,,state,9,0,False,7018354,52,0.12824,
2020-03-16,MG,Belo Horizonte,city,1,0,False,2512070,3106200,0.03981,
2020-03-16,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-16,MG,Ipatinga,city,1,0,False,263410,3131307,0.37964,
2020-03-16,MG,Juiz de Fora,city,2,0,False,568873,3136702,0.35157,
2020-03-16,MG,Patrocínio,city,1,0,False,90757,3148103,1.10184,
2020-03-16,MG,,state,6,0,False,21168791,31,0.02834,
2020-03-16,MS,Campo Grande,city,4,0,False,895982,5002704,0.44644,
2020-03-16,MS,,state,4,0,False,2778986,50,0.14394,
2020-03-16,PE,,state,8,0,False,9557071,26,0.08371,
2020-03-16,PR,Cianorte,city,1,0,False,82620,4105508,1.21036,
2020-03-16,PR,Curitiba,city,5,0,False,1933105,4106902,0.25865,
2020-03-16,PR,,state,6,0,False,11433957,41,0.05248,
2020-03-16,RJ,Barra Mansa,city,1,0,False,184412,3300407,0.54226,
2020-03-16,RJ,Niterói,city,1,0,False,513584,3303302,0.19471,
2020-03-16,RJ,Rio de Janeiro,city,23,0,False,6718903,3304557,0.34232,
2020-03-16,RJ,,state,25,0,False,17264943,33,0.1448,
2020-03-16,RN,Natal,city,1,0,False,884122,2408102,0.11311,
2020-03-16,RN,,state,1,0,False,3506853,24,0.02852,
2020-03-16,RS,Campo Bom,city,1,0,False,66712,4303905,1.49898,
2020-03-16,RS,Caxias do Sul,city,1,0,False,510906,4305108,0.19573,
2020-03-16,RS,Porto Alegre,city,6,0,False,1483771,4314902,0.40438,
2020-03-16,RS,,state,8,0,False,11377239,43,0.07032,
2020-03-16,SC,Braço do Norte,city,1,0,False,33450,4202800,2.98954,
2020-03-16,SC,Florianópolis,city,3,0,False,500973,4205407,0.59883,
2020-03-16,SC,Joinville,city,1,0,False,590466,4209102,0.16936,
2020-03-16,SC,Rancho Queimado,city,2,0,False,2878,4214300,69.4927,
2020-03-16,SC,,state,7,0,False,7164788,42,0.0977,
2020-03-16,SE,Aracaju,city,5,0,False,657013,2800308,0.76102,
2020-03-16,SE,,state,5,0,False,2298696,28,0.21751,
2020-03-16,SP,Carapicuíba,city,1,0,False,400927,3510609,0.24942,
2020-03-16,SP,Ferraz de Vasconcelos,city,1,0,False,194276,3515707,0.51473,
2020-03-16,SP,Mauá,city,1,0,False,472912,3529401,0.21146,
2020-03-16,SP,Santana de Parnaíba,city,1,0,False,139447,3547304,0.71712,
2020-03-16,SP,Santo André,city,1,0,False,718773,3547809,0.13913,
2020-03-16,SP,São Bernardo do Campo,city,1,0,False,838936,3548708,0.1192,
2020-03-16,SP,São Caetano do Sul,city,1,0,False,161127,3548807,0.62063,
2020-03-16,SP,São Paulo,city,145,0,False,12252023,3550308,1.18348,
2020-03-16,SP,,state,152,0,False,45919049,35,0.33102,
2020-03-15,BA,Feira de Santana,city,5,0,False,614872,2910800,0.81318,
2020-03-15,BA,Salvador,city,4,0,False,2872347,2927408,0.13926,
2020-03-15,BA,,state,9,0,False,14873064,29,0.06051,
2020-03-15,DF,Brasília,city,14,0,False,3015268,5300108,0.4643,
2020-03-15,DF,,state,14,0,False,3015268,53,0.4643,
2020-03-15,ES,,state,4,0,False,4018650,32,0.09954,
2020-03-15,GO,Goiânia,city,3,0,False,1516113,5208707,0.19787,
2020-03-15,GO,Rio Verde,city,1,0,False,235647,5218805,0.42436,
2020-03-15,GO,,state,4,0,False,7018354,52,0.05699,
2020-03-15,MS,Campo Grande,city,2,0,False,895982,5002704,0.22322,
2020-03-15,MS,,state,2,0,False,2778986,50,0.07197,
2020-03-15,PE,Importados,city,1,0,False,,,,
2020-03-15,PE,Recife,city,7,0,False,1645727,2611606,0.42534,
2020-03-15,PE,,state,8,0,False,9557071,26,0.08371,
2020-03-15,RJ,Barra Mansa,city,1,0,False,184412,3300407,0.54226,
2020-03-15,RJ,Niterói,city,1,0,False,513584,3303302,0.19471,
2020-03-15,RJ,Rio de Janeiro,city,22,0,False,6718903,3304557,0.32743,
2020-03-15,RJ,,state,24,0,False,17264943,33,0.13901,
2020-03-15,SC,Braço do Norte,city,1,0,False,33450,4202800,2.98954,
2020-03-15,SC,Florianópolis,city,2,0,False,500973,4205407,0.39922,
2020-03-15,SC,Joinville,city,1,0,False,590466,4209102,0.16936,
2020-03-15,SC,Rancho Queimado,city,2,0,False,2878,4214300,69.4927,
2020-03-15,SC,,state,6,0,False,7164788,42,0.08374,
2020-03-14,DF,Brasília,city,8,0,False,3015268,5300108,0.26532,
2020-03-14,DF,,state,8,0,False,3015268,53,0.26532,
2020-03-14,ES,,state,4,0,False,4018650,32,0.09954,
2020-03-14,GO,Goiânia,city,3,0,False,1516113,5208707,0.19787,
2020-03-14,GO,Rio Verde,city,1,0,False,235647,5218805,0.42436,
2020-03-14,GO,,state,4,0,False,7018354,52,0.05699,
2020-03-14,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-14,MG,Ipatinga,city,1,0,False,263410,3131307,0.37964,
2020-03-14,MG,Juiz de Fora,city,1,0,False,568873,3136702,0.17579,
2020-03-14,MG,Patrocínio,city,1,0,False,90757,3148103,1.10184,
2020-03-14,MG,,state,4,0,False,21168791,31,0.0189,
2020-03-14,MS,Campo Grande,city,2,0,False,895982,5002704,0.22322,
2020-03-14,MS,,state,2,0,False,2778986,50,0.07197,
2020-03-14,PE,Importados,city,1,0,False,,,,
2020-03-14,PE,Recife,city,6,0,False,1645727,2611606,0.36458,
2020-03-14,PE,,state,7,0,False,9557071,26,0.07324,
2020-03-14,SC,Florianópolis,city,2,0,False,500973,4205407,0.39922,
2020-03-14,SC,Joinville,city,1,0,False,590466,4209102,0.16936,
2020-03-14,SC,Rancho Queimado,city,2,0,False,2878,4214300,69.4927,
2020-03-14,SC,,state,5,0,False,7164788,42,0.06979,
2020-03-14,SE,Aracaju,city,1,0,False,657013,2800308,0.1522,
2020-03-14,SE,,state,1,0,False,2298696,28,0.0435,
2020-03-14,SP,Carapicuíba,city,1,0,False,400927,3510609,0.24942,
2020-03-14,SP,Ferraz de Vasconcelos,city,1,0,False,194276,3515707,0.51473,
2020-03-14,SP,Santana de Parnaíba,city,1,0,False,139447,3547304,0.71712,
2020-03-14,SP,São Paulo,city,62,0,False,12252023,3550308,0.50604,
2020-03-14,SP,,state,65,0,False,45919049,35,0.14155,
2020-03-13,AL,Maceió,city,1,0,False,1018948,2704302,0.09814,
2020-03-13,AL,,state,1,0,False,3337357,27,0.02996,
2020-03-13,AM,Manaus,city,1,0,False,2182763,1302603,0.04581,
2020-03-13,AM,,state,1,0,False,4144597,13,0.02413,
2020-03-13,BA,Feira de Santana,city,4,0,False,614872,2910800,0.65054,
2020-03-13,BA,Salvador,city,3,0,False,2872347,2927408,0.10444,
2020-03-13,BA,,state,7,0,False,14873064,29,0.04706,
2020-03-13,DF,Brasília,city,2,0,False,3015268,5300108,0.06633,
2020-03-13,DF,,state,2,0,False,3015268,53,0.06633,
2020-03-13,ES,,state,2,0,False,4018650,32,0.04977,
2020-03-13,GO,Goiânia,city,2,0,False,1516113,5208707,0.13192,
2020-03-13,GO,Rio Verde,city,1,0,False,235647,5218805,0.42436,
2020-03-13,GO,,state,3,0,False,7018354,52,0.04275,
2020-03-13,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-13,MG,Ipatinga,city,1,0,False,263410,3131307,0.37964,
2020-03-13,MG,,state,2,0,False,21168791,31,0.00945,
2020-03-13,PE,Recife,city,2,0,False,1645727,2611606,0.12153,
2020-03-13,PE,,state,2,0,False,9557071,26,0.02093,
2020-03-13,PR,Cianorte,city,1,0,False,82620,4105508,1.21036,
2020-03-13,PR,Curitiba,city,5,0,False,1933105,4106902,0.25865,
2020-03-13,PR,,state,6,0,False,11433957,41,0.05248,
2020-03-13,RN,Natal,city,1,0,False,884122,2408102,0.11311,
2020-03-13,RN,,state,1,0,False,3506853,24,0.02852,
2020-03-13,RS,Campo Bom,city,1,0,False,66712,4303905,1.49898,
2020-03-13,RS,Caxias do Sul,city,1,0,False,510906,4305108,0.19573,
2020-03-13,RS,Porto Alegre,city,2,0,False,1483771,4314902,0.13479,
2020-03-13,RS,,state,4,0,False,11377239,43,0.03516,
2020-03-13,SC,Florianópolis,city,2,0,False,500973,4205407,0.39922,
2020-03-13,SC,Joinville,city,1,0,False,590466,4209102,0.16936,
2020-03-13,SC,,state,3,0,False,7164788,42,0.04187,
2020-03-12,AL,Maceió,city,1,0,False,1018948,2704302,0.09814,
2020-03-12,AL,,state,1,0,False,3337357,27,0.02996,
2020-03-12,BA,Feira de Santana,city,3,0,False,614872,2910800,0.48791,
2020-03-12,BA,,state,3,0,False,14873064,29,0.02017,
2020-03-12,DF,Brasília,city,2,0,False,3015268,5300108,0.06633,
2020-03-12,DF,,state,2,0,False,3015268,53,0.06633,
2020-03-12,ES,,state,2,0,False,4018650,32,0.04977,
2020-03-12,GO,Goiânia,city,2,0,False,1516113,5208707,0.13192,
2020-03-12,GO,Rio Verde,city,1,0,False,235647,5218805,0.42436,
2020-03-12,GO,,state,3,0,False,7018354,52,0.04275,
2020-03-12,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-12,MG,Ipatinga,city,1,0,False,263410,3131307,0.37964,
2020-03-12,MG,,state,2,0,False,21168791,31,0.00945,
2020-03-12,PE,Recife,city,2,0,False,1645727,2611606,0.12153,
2020-03-12,PE,,state,2,0,False,9557071,26,0.02093,
2020-03-12,PR,Cianorte,city,1,0,False,82620,4105508,1.21036,
2020-03-12,PR,Curitiba,city,5,0,False,1933105,4106902,0.25865,
2020-03-12,PR,,state,6,0,False,11433957,41,0.05248,
2020-03-12,RJ,Barra Mansa,city,1,0,False,184412,3300407,0.54226,
2020-03-12,RJ,Niterói,city,1,0,False,513584,3303302,0.19471,
2020-03-12,RJ,Rio de Janeiro,city,13,0,False,6718903,3304557,0.19348,
2020-03-12,RJ,,state,15,0,False,17264943,33,0.08688,
2020-03-12,RN,Natal,city,1,0,False,884122,2408102,0.11311,
2020-03-12,RN,,state,1,0,False,3506853,24,0.02852,
2020-03-12,RS,Campo Bom,city,1,0,False,66712,4303905,1.49898,
2020-03-12,RS,Caxias do Sul,city,1,0,False,510906,4305108,0.19573,
2020-03-12,RS,Porto Alegre,city,2,0,False,1483771,4314902,0.13479,
2020-03-12,RS,,state,4,0,False,11377239,43,0.03516,
2020-03-12,SC,Florianópolis,city,2,0,False,500973,4205407,0.39922,
2020-03-12,SC,,state,2,0,False,7164788,42,0.02791,
2020-03-12,SP,Ferraz de Vasconcelos,city,1,0,False,194276,3515707,0.51473,
2020-03-12,SP,Santana de Parnaíba,city,1,0,False,139447,3547304,0.71712,
2020-03-12,SP,São Paulo,city,44,0,False,12252023,3550308,0.35912,
2020-03-12,SP,,state,46,0,False,45919049,35,0.10018,
2020-03-11,BA,Feira de Santana,city,3,0,False,614872,2910800,0.48791,
2020-03-11,BA,,state,3,0,False,14873064,29,0.02017,
2020-03-11,DF,Brasília,city,2,0,False,3015268,5300108,0.06633,
2020-03-11,DF,,state,2,0,False,3015268,53,0.06633,
2020-03-11,ES,,state,1,0,False,4018650,32,0.02488,
2020-03-11,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-11,MG,,state,1,0,False,21168791,31,0.00472,
2020-03-11,RS,Campo Bom,city,1,0,False,66712,4303905,1.49898,
2020-03-11,RS,Porto Alegre,city,1,0,False,1483771,4314902,0.0674,
2020-03-11,RS,,state,2,0,False,11377239,43,0.01758,
2020-03-11,SP,Santana de Parnaíba,city,1,0,False,139447,3547304,0.71712,
2020-03-11,SP,São Paulo,city,29,0,False,12252023,3550308,0.2367,
